rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
179,"spotify:track:0CTVMS0f1YfBrM3Qsehxju","Jxggi, Sickboi","What We Do","Jxggi-Malsons",79,168,229,"9999"
180,"spotify:track:4CrU2QRv3leVXjHuExztm4","Talha Anjum, Umair","HAWA ANEY DE","Kattar Karachi Productions",68,165,25,"9984"
181,"spotify:track:28tghVCFneyj9txAMKKhjD","Prabh Singh, Jay Trak, Rooh Sandhu","9:45","Prabh Singh Official",3,186,945,"9923"
182,"spotify:track:5CTKIjMbM9rPRy8CUfckZX","Wali Bakhat Warraich","dilrubaa","Freebird Records",41,166,461,"9917"
183,"spotify:track:3nKQrVVlwbAQSnFbgZWdN0","Avvy Sra, Karan Aujla, Jaani","White Brown Black","Universal Music India Pvt. Ltd. (Desi Melodies)",14,183,1087,"9837"
184,"spotify:track:7wYmjZ0pDiFNlFPHtki9NK","Kaifi Khalil","Kahani Suno 2.0","Kaifi Khalil",1,-1,1209,"9771"
185,"spotify:track:0wGrTrI43CKmfzbFNNhftb","Sidhu Moose Wala","East Side Flow","Juke Dock",92,-1,506,"9717"
186,"spotify:track:3f8t2LZGYtdNQh8SNEiZcG","Imran Khan","Amplifier","Prestige Records",85,198,891,"9713"
187,"spotify:track:3h6Xvd0lISog6GxTk4X6MK","Arijit Singh","Uska Hi Banana (From ""1920 Evil Returns"")","T-Series",102,200,64,"9711"
188,"spotify:track:6WlARP6h4CDVOcY386wW0W","Arijit Singh, White Noise Collectives, Amitabh Bhattacharya","Sitaare (From ""Ikkis"")","Sony Music Entertainment India Pvt. Ltd.",188,-1,2,"9444"
189,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",28,177,1242,"9433"
190,"spotify:track:0OLTYqD8FpjkLsxJmdWmgi","Sachet-Parampara, Sachet Tandon, Parampara Tandon, Irshad Kamil, Prashant Pandey","Humsafar (From ""Saiyaara"")","YRF Music",38,189,142,"9424"
191,"spotify:track:23T4WcVkvuaAEOgXr848i1","Pritam, Mustafa Zahid, Sayeed Quadri","Tera Mera Rishta","Sony Music / Vishesh Films",51,188,667,"9419"
192,"spotify:track:21IYMdzTrzSe191Cy5eMap","Gigi Perez","Sailor Song","Outtahere, LLC / Island Records",140,190,108,"9415"
193,"spotify:track:0hFkx6EoIRvNmEVXQIIJtk","Aditya Rikhari","Paaro","Universal Music India Pvt Ltd.",65,185,260,"9387"
194,"spotify:track:0s76ExpXyMGVBlKLUr683e","Aditya Rikhari","Faasle","CollabX Productions",19,197,1294,"9377"
195,"spotify:track:10rTRsKQDEke6Dd1Qj57Jd","Pritam, Mustafa Zahid, Sayeed Quadri","Toh Phir Aao","Sony Music / Vishesh Films",66,195,730,"9352"
196,"spotify:track:25jtUwCQfXwnxENh8Bvoj4","Diljit Dosanjh, MixSingh, Raj Ranjodh","Water","Famous Studios",11,-1,298,"9319"
197,"spotify:track:6qrifdo7QINdPQr80IelGi","Rovalio, Abdul Hannan","Iraaday","Rovalio",2,-1,1306,"9263"
198,"spotify:track:6iK74sYY8uVhXeWmBxUbam","Arijit Singh","Ishq Mubarak (From ""Tum Bin 2"")","T-Series",153,-1,25,"9257"
199,"spotify:track:5uXge1cK24monr2woxAZ7F","Karan Aujla, Ikky","P-POP CULTURE","WM Canada",69,199,10,"9217"
200,"spotify:track:7n3BVENCi9odYvNeFwcmCv","Ahmed Jahanzeb","Tera Mera Hai Pyar (From ""Ishq Murshid"")","HUM Network Limited",8,191,587,"9191"
