rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
179,"spotify:track:4OgbhjBQ4Uxm7B6BsHwM7o","Bilal Saeed","12 Saal","Times Music",137,174,236,"9681"
180,"spotify:track:5wqMM6wOwXmX4rc1C3lUkd","Karan Aujla, Signature By SB","Courtside","Karan Aujla Music",14,176,215,"9627"
181,"spotify:track:1Er6TEtbyuW1b9QtBVkggD","Karan Aujla, Ikky","Jee Ni Lagda","WM Canada",60,186,632,"9611"
182,"spotify:track:5CTKIjMbM9rPRy8CUfckZX","Wali Bakhat Warraich","dilrubaa","Freebird Records",41,182,454,"9573"
183,"spotify:track:5bVmOD7UKfP2iLFUGMtdnS","Arijit Singh, Chinmayi","Mast Magan (From ""2 States)","T-Series",114,175,340,"9467"
184,"spotify:track:1ktAfHym69UrvWIgx2qPPm","Talha Anjum, Umair","Heartbreak Kid","Mass Appeal",4,187,271,"9453"
185,"spotify:track:5cF0dROlMOK5uNZtivgu50","Charlie Puth","Attention","Artist Partner",139,191,93,"9434"
186,"spotify:track:0CTVMS0f1YfBrM3Qsehxju","Jxggi, Sickboi","What We Do","Jxggi-Malsons",79,193,223,"9371"
187,"spotify:track:4KUGStnJGjUuv9FjJ1hzdS","Talwiinder","Unforgettable","Talwiinder",129,196,33,"9368"
188,"spotify:track:0s76ExpXyMGVBlKLUr683e","Aditya Rikhari","Faasle","CollabX Productions",19,-1,1291,"9357"
189,"spotify:track:7qjZnBKE73H4Oxkopwulqe","sombr","back to friends","Warner Records",71,-1,175,"9343"
190,"spotify:track:23T4WcVkvuaAEOgXr848i1","Pritam, Mustafa Zahid, Sayeed Quadri","Tera Mera Rishta","Sony Music / Vishesh Films",51,165,660,"9341"
191,"spotify:track:6qrifdo7QINdPQr80IelGi","Rovalio, Abdul Hannan","Iraaday","Rovalio",2,200,1304,"9244"
192,"spotify:track:2tva3nN2kQhBjHMC7Zlty6","Javed Ali","Deewana Kar Raha Hai","T-Series",115,195,203,"9244"
193,"spotify:track:3nKQrVVlwbAQSnFbgZWdN0","Avvy Sra, Karan Aujla, Jaani","White Brown Black","Universal Music India Pvt. Ltd. (Desi Melodies)",14,-1,1082,"9221"
194,"spotify:track:32765xcLM1fd6wQIpkN9A0","Ami Mishra, Kunaal Vermaa","Hasi - Male Version","Sony Music Entertainment India Pvt. Ltd.",82,177,219,"9186"
195,"spotify:track:0hFkx6EoIRvNmEVXQIIJtk","Aditya Rikhari","Paaro","Universal Music India Pvt Ltd.",65,198,255,"9181"
196,"spotify:track:5AnWrUzsrFgBvhn6dUElnr","Sachin-Jigar, Amitabh Bhattacharya, Madhubanti Bagchi, Divya Kumar","Aaj Ki Raat (From ""Stree 2"")","Saregama India Ltd",5,-1,469,"9163"
197,"spotify:track:25jtUwCQfXwnxENh8Bvoj4","Diljit Dosanjh, MixSingh, Raj Ranjodh","Water","Famous Studios",11,190,294,"9144"
198,"spotify:track:0wGrTrI43CKmfzbFNNhftb","Sidhu Moose Wala","East Side Flow","Juke Dock",92,-1,503,"9141"
199,"spotify:track:21IYMdzTrzSe191Cy5eMap","Gigi Perez","Sailor Song","Outtahere, LLC / Island Records",140,188,101,"9066"
200,"spotify:track:5KNuHsIeFtD0oukst77hBi","Roop Kumar Rathod","Maula Mere Maula","Saregama",62,197,686,"9015"
