rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
180,"spotify:track:6qrifdo7QINdPQr80IelGi","Rovalio, Abdul Hannan","Iraaday","Rovalio",2,-1,1294,"8759"
181,"spotify:track:2AilvPt1AQ8PixlCKqkjfj","Shubh","Elevated","SHUBH",23,175,1039,"8720"
182,"spotify:track:1dFrZr9eMUsFqeag04ClqD","Dhanda Nyoliwala","Russian Bandana","Universal Music India Pvt Ltd.",13,191,376,"8630"
183,"spotify:track:5wqMM6wOwXmX4rc1C3lUkd","Karan Aujla, Signature By SB","Courtside","Karan Aujla Music",14,187,204,"8628"
184,"spotify:track:6z9YgNd6u3k7eSLAR7Nsom","Bayaan","Farda","rearts records",133,-1,60,"8582"
185,"spotify:track:53iuhJlwXhSER5J2IYYv1W","Taylor Swift","The Fate of Ophelia","Taylor Swift",30,186,34,"8451"
186,"spotify:track:1ghepwZ9kWOOssgYaG2OlI","SARRB, Starboy X","Zulfaan","NorthWest Music",62,-1,792,"8439"
187,"spotify:track:3EKHZNd0qflQK8UImpUu3k","Vishal Mishra, Kaushik-Guddu, Kunaal Vermaa","Deewaniyat (From ""Ek Deewane Ki Deewaniyat"") (Original Motion Picture Soundtrack)","PlayDMF",76,165,62,"8433"
188,"spotify:track:3h6Xvd0lISog6GxTk4X6MK","Arijit Singh","Uska Hi Banana (From ""1920 Evil Returns"")","T-Series",102,160,47,"8431"
189,"spotify:track:28tghVCFneyj9txAMKKhjD","Prabh Singh, Jay Trak, Rooh Sandhu","9:45","Prabh Singh Official",3,-1,938,"8414"
190,"spotify:track:17vaaGEZlUz7b7IMKyDXvy","Cheema Y, Gur Sidhu","DXB","Brown Town Music",126,178,44,"8409"
191,"spotify:track:5cF0dROlMOK5uNZtivgu50","Charlie Puth","Attention","Artist Partner",139,179,82,"8393"
192,"spotify:track:7iQxWIYGzTkkLWlUscD4HP","Amna Riaz","Kya sach ho tum?","Amna Riaz",5,199,144,"8377"
193,"spotify:track:2tva3nN2kQhBjHMC7Zlty6","Javed Ali","Deewana Kar Raha Hai","T-Series",115,182,195,"8263"
194,"spotify:track:1ktAfHym69UrvWIgx2qPPm","Talha Anjum, Umair","Heartbreak Kid","Mass Appeal",4,176,263,"8217"
195,"spotify:track:7qjZnBKE73H4Oxkopwulqe","sombr","back to friends","Warner Records",71,194,165,"8161"
196,"spotify:track:25jtUwCQfXwnxENh8Bvoj4","Diljit Dosanjh, MixSingh, Raj Ranjodh","Water","Famous Studios",11,177,286,"8160"
197,"spotify:track:2sHHVNvfUlegjyhJpRzJjX","Imran Khan","Bewafa","Prestige Records",66,-1,848,"8130"
198,"spotify:track:1y1rQTkWmrZdJmjwuK07GC","Vishal Mishra, Manoj Muntashir","Kaise Hua (From ""Kabir Singh"")","T-Series",68,192,1036,"8130"
199,"spotify:track:10rTRsKQDEke6Dd1Qj57Jd","Pritam, Mustafa Zahid, Sayeed Quadri","Toh Phir Aao","Sony Music / Vishesh Films",66,198,721,"8129"
200,"spotify:track:7wYmjZ0pDiFNlFPHtki9NK","Kaifi Khalil","Kahani Suno 2.0","Kaifi Khalil",1,-1,1207,"8076"
