rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
180,"spotify:track:32765xcLM1fd6wQIpkN9A0","Ami Mishra, Kunaal Vermaa","Hasi - Male Version","Sony Music Entertainment India Pvt. Ltd.",82,163,207,"8512"
181,"spotify:track:0hFkx6EoIRvNmEVXQIIJtk","Aditya Rikhari","Paaro","Universal Music India Pvt Ltd.",65,161,245,"8470"
182,"spotify:track:2tva3nN2kQhBjHMC7Zlty6","Javed Ali","Deewana Kar Raha Hai","T-Series",115,-1,194,"8445"
183,"spotify:track:2A6LwwRAfCfLc8RNTqSnUu","Shubh","Together","Shubh",59,156,137,"8438"
184,"spotify:track:0s76ExpXyMGVBlKLUr683e","Aditya Rikhari","Faasle","CollabX Productions",19,174,1282,"8379"
185,"spotify:track:4BoFJMLSO3ZoD48KgnslSe","Yashal Shahid","Mere Humsafar (Original Score) [Female Version]","ARY DIGITAL",97,186,292,"8330"
186,"spotify:track:53iuhJlwXhSER5J2IYYv1W","Taylor Swift","The Fate of Ophelia","Taylor Swift",30,-1,33,"8325"
187,"spotify:track:5wqMM6wOwXmX4rc1C3lUkd","Karan Aujla, Signature By SB","Courtside","Karan Aujla Music",14,165,203,"8320"
188,"spotify:track:0gHProQhPc0YQ2pDfGuIjn","Baggh-e SMG, BIG KAY SMG, Farmaan SMG","Bexley .Road","Mass Appeal",103,-1,218,"8319"
189,"spotify:track:1Er6TEtbyuW1b9QtBVkggD","Karan Aujla, Ikky","Jee Ni Lagda","WM Canada",60,169,625,"8314"
190,"spotify:track:4KUGStnJGjUuv9FjJ1hzdS","Talwiinder","Unforgettable","Talwiinder",129,159,22,"8313"
191,"spotify:track:1dFrZr9eMUsFqeag04ClqD","Dhanda Nyoliwala","Russian Bandana","Universal Music India Pvt Ltd.",13,154,375,"8264"
192,"spotify:track:1y1rQTkWmrZdJmjwuK07GC","Vishal Mishra, Manoj Muntashir","Kaise Hua (From ""Kabir Singh"")","T-Series",68,-1,1035,"8250"
193,"spotify:track:5KNuHsIeFtD0oukst77hBi","Roop Kumar Rathod","Maula Mere Maula","Saregama",62,187,680,"8244"
194,"spotify:track:7qjZnBKE73H4Oxkopwulqe","sombr","back to friends","Warner Records",71,-1,164,"8195"
195,"spotify:track:4OgbhjBQ4Uxm7B6BsHwM7o","Bilal Saeed","12 Saal","Times Music",137,200,228,"8133"
196,"spotify:track:7KKgE6UHxqhuxkNV2k3AKn","Kshitij Tarey, Shilpa Rao","Javeda Zindag","Saregama",141,-1,45,"8122"
197,"spotify:track:3foRjN56V1B3ihuiXq0a57","Azaan Sami Khan","Ik Lamha","Freebird Records",6,-1,947,"8116"
198,"spotify:track:10rTRsKQDEke6Dd1Qj57Jd","Pritam, Mustafa Zahid, Sayeed Quadri","Toh Phir Aao","Sony Music / Vishesh Films",66,-1,720,"8099"
199,"spotify:track:7iQxWIYGzTkkLWlUscD4HP","Amna Riaz","Kya sach ho tum?","Amna Riaz",5,185,143,"8094"
200,"spotify:track:7DKWcqsUjsjBD56kbYvx50","Juss, MixSingh","Mera Mann","Times Music – Speed Records",4,194,350,"8040"
