rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
179,"spotify:track:21IYMdzTrzSe191Cy5eMap","Gigi Perez","Sailor Song","Outtahere, LLC / Island Records",140,195,105,"9488"
180,"spotify:track:3h6Xvd0lISog6GxTk4X6MK","Arijit Singh","Uska Hi Banana (From ""1920 Evil Returns"")","T-Series",102,184,61,"9455"
181,"spotify:track:0OLTYqD8FpjkLsxJmdWmgi","Sachet-Parampara, Sachet Tandon, Parampara Tandon, Irshad Kamil, Prashant Pandey","Humsafar (From ""Saiyaara"")","YRF Music",38,163,139,"9428"
182,"spotify:track:5CTKIjMbM9rPRy8CUfckZX","Wali Bakhat Warraich","dilrubaa","Freebird Records",41,178,458,"9421"
183,"spotify:track:0NXnuTqFQHDsbEIoKIAVCN","Josh Brar, Kinza Hashmi","Tere Bina Na Guzara E","Times Music – Speed Records",21,190,353,"9395"
184,"spotify:track:10rTRsKQDEke6Dd1Qj57Jd","Pritam, Mustafa Zahid, Sayeed Quadri","Toh Phir Aao","Sony Music / Vishesh Films",66,-1,727,"9354"
185,"spotify:track:5cF0dROlMOK5uNZtivgu50","Charlie Puth","Attention","Artist Partner",139,172,97,"9331"
186,"spotify:track:23T4WcVkvuaAEOgXr848i1","Pritam, Mustafa Zahid, Sayeed Quadri","Tera Mera Rishta","Sony Music / Vishesh Films",51,173,664,"9330"
187,"spotify:track:2tva3nN2kQhBjHMC7Zlty6","Javed Ali","Deewana Kar Raha Hai","T-Series",115,183,206,"9308"
188,"spotify:track:4IIg4twkJaUIqzWExUnPaZ","Waymaker","Mafia Life Sidhu Gurbaz","Waymaker",111,177,24,"9200"
189,"spotify:track:25jtUwCQfXwnxENh8Bvoj4","Diljit Dosanjh, MixSingh, Raj Ranjodh","Water","Famous Studios",11,198,297,"9187"
190,"spotify:track:4gAYB5yzeYrQ0jz13FmFOV","Talwiinder, Push Kahlon, Rippy Grewal","Kaatilana","Talwiinder",93,187,24,"9175"
191,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",28,164,1240,"9170"
192,"spotify:track:1Er6TEtbyuW1b9QtBVkggD","Karan Aujla, Ikky","Jee Ni Lagda","WM Canada",60,189,636,"9151"
193,"spotify:track:1ktAfHym69UrvWIgx2qPPm","Talha Anjum, Umair","Heartbreak Kid","Mass Appeal",4,-1,272,"9109"
194,"spotify:track:5wqMM6wOwXmX4rc1C3lUkd","Karan Aujla, Signature By SB","Courtside","Karan Aujla Music",14,197,219,"9096"
195,"spotify:track:4KUGStnJGjUuv9FjJ1hzdS","Talwiinder","Unforgettable","Talwiinder",129,191,37,"9007"
196,"spotify:track:6iK74sYY8uVhXeWmBxUbam","Arijit Singh","Ishq Mubarak (From ""Tum Bin 2"")","T-Series",153,-1,24,"8978"
197,"spotify:track:2HNG9q8rXbnijbPTwCMgsb","Atif Aslam, Roop Kumar Rathod, Mithoon, Naresh Sharma","Woh Lamhe Woh Baatein - From ""Zeher""","Vishesh Films",69,-1,342,"8955"
198,"spotify:track:5bVmOD7UKfP2iLFUGMtdnS","Arijit Singh, Chinmayi","Mast Magan (From ""2 States)","T-Series",114,159,344,"8946"
199,"spotify:track:3t3wsY5IdLVzB9WidegJSU","Sachin-Jigar, Atif Aslam, Shreya Ghoshal","Jeene Laga Hoon","Tips Music Limited",57,194,382,"8923"
200,"spotify:track:0EH7sgeiFqDa3eS7ieW2zs","Vishal-Shekhar, Akon, Hamsika Iyer, Vishal Dadlani, Niranjan Iyengar","Chammak Challo","T-Series",114,-1,146,"8903"
