rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
179,"spotify:track:0EH7sgeiFqDa3eS7ieW2zs","Vishal-Shekhar, Akon, Hamsika Iyer, Vishal Dadlani, Niranjan Iyengar","Chammak Challo","T-Series",114,194,143,"9057"
180,"spotify:track:2HNG9q8rXbnijbPTwCMgsb","Atif Aslam, Roop Kumar Rathod, Mithoon, Naresh Sharma","Woh Lamhe Woh Baatein - From ""Zeher""","Vishesh Films",69,175,341,"9022"
181,"spotify:track:5lKE040hUfDAKOR8HLG92p","Sachin-Jigar, Atif Aslam","Jeena Jeena","Sony Music / EROS Music",62,173,751,"9010"
182,"spotify:track:5CTKIjMbM9rPRy8CUfckZX","Wali Bakhat Warraich","dilrubaa","Freebird Records",41,189,453,"8882"
183,"spotify:track:4IIg4twkJaUIqzWExUnPaZ","Waymaker","Mafia Life Sidhu Gurbaz","Waymaker",111,187,19,"8864"
184,"spotify:track:4gAYB5yzeYrQ0jz13FmFOV","Talwiinder, Push Kahlon, Rippy Grewal","Kaatilana","Talwiinder",93,168,19,"8842"
185,"spotify:track:1dFrZr9eMUsFqeag04ClqD","Dhanda Nyoliwala","Russian Bandana","Universal Music India Pvt Ltd.",13,188,385,"8791"
186,"spotify:track:1Er6TEtbyuW1b9QtBVkggD","Karan Aujla, Ikky","Jee Ni Lagda","WM Canada",60,-1,631,"8706"
187,"spotify:track:1ktAfHym69UrvWIgx2qPPm","Talha Anjum, Umair","Heartbreak Kid","Mass Appeal",4,-1,270,"8687"
188,"spotify:track:21IYMdzTrzSe191Cy5eMap","Gigi Perez","Sailor Song","Outtahere, LLC / Island Records",140,185,100,"8674"
189,"spotify:track:2erjvSbTPKGalbZZhPgcCL","Sidhu Moose Wala","Dawood","T-Series",128,198,80,"8642"
190,"spotify:track:25jtUwCQfXwnxENh8Bvoj4","Diljit Dosanjh, MixSingh, Raj Ranjodh","Water","Famous Studios",11,177,293,"8634"
191,"spotify:track:5cF0dROlMOK5uNZtivgu50","Charlie Puth","Attention","Artist Partner",139,190,92,"8593"
192,"spotify:track:10rTRsKQDEke6Dd1Qj57Jd","Pritam, Mustafa Zahid, Sayeed Quadri","Toh Phir Aao","Sony Music / Vishesh Films",66,195,726,"8557"
193,"spotify:track:0CTVMS0f1YfBrM3Qsehxju","Jxggi, Sickboi","What We Do","Jxggi-Malsons",79,-1,222,"8546"
194,"spotify:track:5zK7gzWMZlT4TUf2iN2Wjw","Osho Jain","Dekha Hi Nahi","Osho Jain",180,180,2,"8529"
195,"spotify:track:2tva3nN2kQhBjHMC7Zlty6","Javed Ali","Deewana Kar Raha Hai","T-Series",115,179,202,"8476"
196,"spotify:track:4KUGStnJGjUuv9FjJ1hzdS","Talwiinder","Unforgettable","Talwiinder",129,197,32,"8475"
197,"spotify:track:5KNuHsIeFtD0oukst77hBi","Roop Kumar Rathod","Maula Mere Maula","Saregama",62,199,685,"8434"
198,"spotify:track:0hFkx6EoIRvNmEVXQIIJtk","Aditya Rikhari","Paaro","Universal Music India Pvt Ltd.",65,192,254,"8419"
199,"spotify:track:0FIDCNYYjNvPVimz5icugS","The Weeknd, Playboi Carti","Timeless (feat Playboi Carti)","XO / Republic Records",15,-1,328,"8395"
200,"spotify:track:6qrifdo7QINdPQr80IelGi","Rovalio, Abdul Hannan","Iraaday","Rovalio",2,-1,1303,"8392"
