rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
182,"spotify:track:53iuhJlwXhSER5J2IYYv1W","Taylor Swift","The Fate of Ophelia","Taylor Swift",30,185,35,"8788"
183,"spotify:track:18YHbIhrleUkKKj2DvEp79","Pritam, KK, Sayeed Quadri","Zara Sa","Sony Music Entertainment India Pvt. Ltd.",42,175,191,"8781"
184,"spotify:track:0wGrTrI43CKmfzbFNNhftb","Sidhu Moose Wala","East Side Flow","Juke Dock",92,-1,500,"8696"
185,"spotify:track:23vGmoyXzr1R1Hjh0jTU5v","Asim Azhar, Talha Anjum","Strangers","Asim Azhar (Independent)",146,170,10,"8649"
186,"spotify:track:2sHHVNvfUlegjyhJpRzJjX","Imran Khan","Bewafa","Prestige Records",66,197,849,"8640"
187,"spotify:track:3W81Nm3KNOYUPaDHrwMzWz","SARRB, Starboy X","Kamlee","NorthWest Music",14,177,776,"8631"
188,"spotify:track:2tva3nN2kQhBjHMC7Zlty6","Javed Ali","Deewana Kar Raha Hai","T-Series",115,193,196,"8622"
189,"spotify:track:1ktAfHym69UrvWIgx2qPPm","Talha Anjum, Umair","Heartbreak Kid","Mass Appeal",4,194,264,"8599"
190,"spotify:track:5lKE040hUfDAKOR8HLG92p","Sachin-Jigar, Atif Aslam","Jeena Jeena","Sony Music / EROS Music",62,158,742,"8560"
191,"spotify:track:1dFrZr9eMUsFqeag04ClqD","Dhanda Nyoliwala","Russian Bandana","Universal Music India Pvt Ltd.",13,182,377,"8542"
192,"spotify:track:4KUGStnJGjUuv9FjJ1hzdS","Talwiinder","Unforgettable","Talwiinder",129,-1,23,"8525"
193,"spotify:track:17vaaGEZlUz7b7IMKyDXvy","Cheema Y, Gur Sidhu","DXB","Brown Town Music",126,190,45,"8490"
194,"spotify:track:6oz1L5jcqZWYuId7nxvIan","Shubh","Still Rollin","SHUBH",1,-1,786,"8455"
195,"spotify:track:3KutViJ3KWOK7UXGrM0lNl","Talwiinder","Kammo Ji","Talwiinder",16,-1,216,"8437"
196,"spotify:track:5cF0dROlMOK5uNZtivgu50","Charlie Puth","Attention","Artist Partner",139,191,83,"8428"
197,"spotify:track:28tghVCFneyj9txAMKKhjD","Prabh Singh, Jay Trak, Rooh Sandhu","9:45","Prabh Singh Official",3,189,939,"8413"
198,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",28,-1,1227,"8371"
199,"spotify:track:7KQdgW7QzNd9oPoCzjCU76","Shubh","Bandana","Shubh",4,160,578,"8368"
200,"spotify:track:7iQxWIYGzTkkLWlUscD4HP","Amna Riaz","Kya sach ho tum?","Amna Riaz",5,192,145,"8317"
